TITLE,
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,14/04/21
TIME,16:06:15
SPECTROMETER/DATA SYSTEM,
LOCALE,1041
RESOLUTION,
DELTAX,-0.5
XUNITS,NANOMETERS
YUNITS,ABSORBANCE
FIRSTX,  700.0000
LASTX,  300.0000
NPOINTS,     801
FIRSTY,     0.00862
MAXY,     0.60304
MINY,     0.00862
XYDATA
423.5000,0.105752
423.0000,0.106322
422.5000,0.106982
422.0000,0.107276
421.5000,0.107445
421.0000,0.107416
420.5000,0.10711
420.0000,0.106886
419.5000,0.106132
419.0000,0.105447
418.5000,0.104294
418.0000,0.103376
417.5000,0.101841
417.0000,0.100722
416.5000,0.0989759
416.0000,0.097718
415.5000,0.0957704
415.0000,0.0944192
414.5000,0.092399
414.0000,0.0910733
413.5000,0.0889921
413.0000,0.0876528
412.5000,0.0857541
412.0000,0.084505
411.5000,0.0827036
411.0000,0.0815525
410.5000,0.080003
410.0000,0.0790233
409.5000,0.0776718
409.0000,0.0768719
408.5000,0.0758534
408.0000,0.0752376
407.5000,0.0744115
407.0000,0.0739695
406.5000,0.0734615
406.0000,0.0731726
405.5000,0.0728694
405.0000,0.0727245
404.5000,0.0726651
404.0000,0.0726154
403.5000,0.0726927
403.0000,0.0727277
402.5000,0.0728678
402.0000,0.0729238
401.5000,0.0730488
401.0000,0.0731339
400.5000,0.0732879
400.0000,0.073367
399.5000,0.0734591
399.0000,0.0734489
398.5000,0.0734312
398.0000,0.0733225
397.5000,0.0731957
397.0000,0.0729964
396.5000,0.0727437
396.0000,0.0725127
395.5000,0.0721089
395.0000,0.071798
394.5000,0.0712828
394.0000,0.0708836
393.5000,0.0702432
393.0000,0.069767
392.5000,0.069087
392.0000,0.0686035
391.5000,0.0679288
391.0000,0.0674904
390.5000,0.0668679
390.0000,0.0664596
389.5000,0.0658629
389.0000,0.065509
388.5000,0.0650184
388.0000,0.0647143
387.5000,0.0643551
387.0000,0.0641217
386.5000,0.0638926
386.0000,0.0637433
385.5000,0.0635818
385.0000,0.0635408
384.5000,0.063468
384.0000,0.0634878
383.5000,0.0635891
383.0000,0.0636549
382.5000,0.063785
382.0000,0.0639293
381.5000,0.0641566
381.0000,0.0642863
380.5000,0.064596
380.0000,0.0648028
379.5000,0.0651753
379.0000,0.0654134
378.5000,0.0657598
378.0000,0.0659974
377.5000,0.0663157
377.0000,0.0665636
376.5000,0.066941
376.0000,0.067185
375.5000,0.0675886
375.0000,0.0678223
374.5000,0.0681713
374.0000,0.0683443
373.5000,0.0686536
373.0000,0.0689006
372.5000,0.0692048
372.0000,0.0694153
371.5000,0.0697888
371.0000,0.0700028
370.5000,0.0702973
